model,dataset,experiment_name,pool_mode,pool_size,num_communities,community_size,sampling_seed,k,total_voting_slots,pool_members,communities,unique_model_count,avg_pairwise_overlap,avg_pairwise_jaccard
RotatE,FB15k237,RotatE_FB15k237,first,10,10,4,3,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_13;seed_12;seed_1;seed_11|seed_15;seed_17;seed_11;seed_16|seed_11;seed_12;seed_14;seed_10|seed_10;seed_14;seed_13;seed_15|seed_0;seed_1;seed_16;seed_12|seed_0;seed_12;seed_14;seed_17|seed_1;seed_13;seed_12;seed_0|seed_15;seed_17;seed_11;seed_14|seed_16;seed_10;seed_17;seed_13|seed_10;seed_0;seed_17;seed_1,10,1.3777777777777778,0.22412698412698415
RotatE,FB15k237,RotatE_FB15k237,first,10,10,5,3,10,50,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_13;seed_12;seed_1;seed_14;seed_11|seed_15;seed_17;seed_11;seed_13;seed_16|seed_11;seed_12;seed_14;seed_1;seed_10|seed_17;seed_14;seed_13;seed_0;seed_15|seed_1;seed_10;seed_15;seed_13;seed_12|seed_0;seed_12;seed_14;seed_16;seed_17|seed_13;seed_16;seed_17;seed_14;seed_0|seed_15;seed_17;seed_11;seed_13;seed_14|seed_16;seed_10;seed_17;seed_0;seed_13|seed_0;seed_11;seed_12;seed_10;seed_1,10,2.3333333333333335,0.32848324514991173
RotatE,FB15k237,RotatE_FB15k237,first,10,10,6,3,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_13;seed_12;seed_1;seed_14;seed_16;seed_11|seed_17;seed_15;seed_11;seed_13;seed_1;seed_16|seed_12;seed_11;seed_15;seed_13;seed_17;seed_10|seed_0;seed_1;seed_16;seed_12;seed_17;seed_15|seed_13;seed_0;seed_15;seed_10;seed_11;seed_12|seed_14;seed_16;seed_11;seed_13;seed_12;seed_17|seed_16;seed_11;seed_17;seed_1;seed_14;seed_0|seed_10;seed_16;seed_1;seed_17;seed_11;seed_14|seed_12;seed_15;seed_17;seed_11;seed_16;seed_13|seed_14;seed_15;seed_13;seed_10;seed_11;seed_1,10,3.6222222222222222,0.44634920634920616
RotatE,FB15k237,RotatE_FB15k237,first,10,10,8,3,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_13;seed_12;seed_1;seed_14;seed_16;seed_17;seed_15;seed_11|seed_10;seed_11;seed_13;seed_1;seed_12;seed_15;seed_17;seed_16|seed_0;seed_1;seed_16;seed_13;seed_17;seed_11;seed_14;seed_10|seed_12;seed_16;seed_17;seed_13;seed_11;seed_14;seed_1;seed_15|seed_16;seed_10;seed_17;seed_0;seed_14;seed_1;seed_11;seed_12|seed_11;seed_12;seed_13;seed_16;seed_10;seed_14;seed_15;seed_17|seed_15;seed_14;seed_13;seed_17;seed_12;seed_10;seed_16;seed_0|seed_0;seed_12;seed_16;seed_13;seed_1;seed_10;seed_11;seed_14|seed_1;seed_11;seed_14;seed_12;seed_10;seed_15;seed_0;seed_13|seed_10;seed_16;seed_15;seed_14;seed_12;seed_0;seed_17;seed_1,10,6.311111111111111,0.6562962962962968
RotatE,FB15k237,RotatE_FB15k237,first,10,10,2,4,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_15;seed_11|seed_17;seed_12|seed_13;seed_1|seed_0;seed_13|seed_11;seed_17|seed_17;seed_14|seed_17;seed_15|seed_14;seed_0|seed_13;seed_10|seed_10;seed_16,10,0.3111111111111111,0.10370370370370369
RotatE,FB15k237,RotatE_FB15k237,first,10,10,3,4,10,30,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_15;seed_13;seed_11|seed_0;seed_11;seed_12|seed_17;seed_14;seed_1|seed_12;seed_10;seed_13|seed_1;seed_12;seed_17|seed_11;seed_0;seed_14|seed_12;seed_17;seed_15|seed_12;seed_11;seed_0|seed_13;seed_17;seed_10|seed_13;seed_1;seed_16,10,0.8222222222222222,0.18444444444444447
RotatE,FB15k237,RotatE_FB15k237,first,10,10,4,4,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_15;seed_13;seed_17;seed_11|seed_0;seed_11;seed_13;seed_12|seed_17;seed_14;seed_11;seed_1|seed_10;seed_1;seed_17;seed_13|seed_11;seed_0;seed_14;seed_17|seed_12;seed_17;seed_1;seed_14|seed_10;seed_12;seed_17;seed_15|seed_14;seed_10;seed_15;seed_0|seed_14;seed_15;seed_13;seed_10|seed_11;seed_10;seed_1;seed_16,10,1.5333333333333334,0.24952380952380945
RotatE,FB15k237,RotatE_FB15k237,first,10,10,5,4,10,50,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_15;seed_13;seed_17;seed_0;seed_11|seed_11;seed_14;seed_10;seed_1;seed_12|seed_10;seed_13;seed_17;seed_0;seed_1|seed_12;seed_17;seed_1;seed_15;seed_13|seed_12;seed_16;seed_13;seed_14;seed_17|seed_13;seed_1;seed_15;seed_12;seed_14|seed_13;seed_14;seed_12;seed_1;seed_15|seed_11;seed_12;seed_16;seed_17;seed_0|seed_1;seed_13;seed_0;seed_11;seed_10|seed_12;seed_11;seed_15;seed_14;seed_16,10,2.422222222222222,0.34091710758377425
RotatE,FB15k237,RotatE_FB15k237,first,10,10,6,4,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_15;seed_13;seed_17;seed_0;seed_1;seed_11|seed_17;seed_14;seed_10;seed_1;seed_0;seed_12|seed_13;seed_12;seed_0;seed_14;seed_11;seed_1|seed_12;seed_11;seed_1;seed_10;seed_14;seed_13|seed_13;seed_1;seed_14;seed_12;seed_10;seed_17|seed_15;seed_11;seed_1;seed_17;seed_16;seed_14|seed_12;seed_1;seed_14;seed_17;seed_10;seed_15|seed_1;seed_13;seed_16;seed_14;seed_11;seed_0|seed_17;seed_12;seed_16;seed_15;seed_13;seed_10|seed_12;seed_14;seed_11;seed_1;seed_13;seed_16,10,3.6444444444444444,0.4524867724867724
RotatE,FB15k237,RotatE_FB15k237,first,10,10,8,4,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17,seed_15;seed_13;seed_17;seed_0;seed_1;seed_10;seed_16;seed_11|seed_10;seed_1;seed_17;seed_16;seed_0;seed_15;seed_14;seed_12|seed_12;seed_11;seed_16;seed_15;seed_14;seed_0;seed_13;seed_1|seed_14;seed_15;seed_12;seed_1;seed_17;seed_16;seed_11;seed_13|seed_12;seed_1;seed_14;seed_16;seed_10;seed_0;seed_15;seed_17|seed_12;seed_11;seed_16;seed_15;seed_17;seed_10;seed_1;seed_14|seed_16;seed_10;seed_1;seed_17;seed_13;seed_0;seed_11;seed_15|seed_1;seed_16;seed_14;seed_11;seed_13;seed_12;seed_15;seed_0|seed_14;seed_11;seed_17;seed_1;seed_0;seed_12;seed_13;seed_10|seed_15;seed_12;seed_1;seed_10;seed_11;seed_13;seed_17;seed_16,10,6.333333333333333,0.6622222222222228
RotatE,FB15k237,RotatE_FB15k237,first,20,10,2,0,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_26;seed_2|seed_14;seed_20|seed_24;seed_1|seed_12;seed_16|seed_17;seed_22|seed_12;seed_14|seed_11;seed_26|seed_17;seed_12|seed_25;seed_15|seed_12;seed_13,14,0.2,0.06666666666666667
RotatE,FB15k237,RotatE_FB15k237,first,20,10,3,0,10,30,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_26;seed_14;seed_2|seed_24;seed_12;seed_20|seed_18;seed_13;seed_1|seed_11;seed_17;seed_16|seed_25;seed_12;seed_22|seed_18;seed_11;seed_14|seed_10;seed_18;seed_26|seed_23;seed_25;seed_12|seed_11;seed_2;seed_15|seed_21;seed_19;seed_13,19,0.3111111111111111,0.06444444444444446
RotatE,FB15k237,RotatE_FB15k237,first,20,10,4,0,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_26;seed_14;seed_24;seed_2|seed_12;seed_17;seed_26;seed_20|seed_12;seed_17;seed_13;seed_1|seed_18;seed_11;seed_10;seed_16|seed_18;seed_23;seed_11;seed_22|seed_2;seed_21;seed_19;seed_14|seed_14;seed_24;seed_22;seed_26|seed_22;seed_24;seed_17;seed_12|seed_1;seed_25;seed_0;seed_15|seed_10;seed_20;seed_0;seed_13,20,0.5777777777777777,0.09269841269841271
RotatE,FB15k237,RotatE_FB15k237,first,20,10,5,0,10,50,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_26;seed_14;seed_24;seed_12;seed_2|seed_17;seed_12;seed_11;seed_16;seed_20|seed_25;seed_13;seed_18;seed_12;seed_1|seed_10;seed_19;seed_23;seed_11;seed_16|seed_19;seed_20;seed_18;seed_14;seed_22|seed_25;seed_23;seed_22;seed_17;seed_14|seed_1;seed_24;seed_0;seed_10;seed_26|seed_20;seed_0;seed_23;seed_19;seed_12|seed_16;seed_19;seed_10;seed_14;seed_15|seed_26;seed_16;seed_25;seed_12;seed_13,19,1.1333333333333333,0.13571428571428562
RotatE,FB15k237,RotatE_FB15k237,first,20,10,6,0,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_26;seed_14;seed_24;seed_12;seed_23;seed_2|seed_12;seed_11;seed_16;seed_26;seed_23;seed_20|seed_12;seed_11;seed_19;seed_23;seed_17;seed_1|seed_11;seed_2;seed_21;seed_19;seed_18;seed_16|seed_14;seed_25;seed_23;seed_21;seed_20;seed_22|seed_24;seed_17;seed_1;seed_0;seed_26;seed_14|seed_2;seed_0;seed_22;seed_18;seed_11;seed_26|seed_19;seed_10;seed_15;seed_16;seed_11;seed_12|seed_12;seed_25;seed_22;seed_10;seed_1;seed_15|seed_19;seed_24;seed_23;seed_11;seed_12;seed_13,20,1.7333333333333334,0.18026936026936025
RotatE,FB15k237,RotatE_FB15k237,first,20,10,8,0,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_26;seed_14;seed_24;seed_12;seed_23;seed_10;seed_20;seed_2|seed_11;seed_16;seed_12;seed_17;seed_1;seed_19;seed_22;seed_20|seed_19;seed_23;seed_12;seed_2;seed_15;seed_14;seed_18;seed_1|seed_14;seed_25;seed_23;seed_22;seed_21;seed_17;seed_12;seed_16|seed_1;seed_25;seed_0;seed_10;seed_19;seed_20;seed_14;seed_22|seed_0;seed_23;seed_19;seed_16;seed_2;seed_13;seed_22;seed_14|seed_10;seed_14;seed_15;seed_23;seed_2;seed_25;seed_21;seed_26|seed_25;seed_22;seed_10;seed_24;seed_14;seed_17;seed_16;seed_12|seed_11;seed_18;seed_25;seed_26;seed_17;seed_13;seed_22;seed_15|seed_15;seed_25;seed_18;seed_22;seed_1;seed_24;seed_20;seed_13,20,3.111111111111111,0.2499130499130498
RotatE,FB15k237,RotatE_FB15k237,first,20,10,2,1,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_20;seed_12|seed_14;seed_25|seed_12;seed_10|seed_23;seed_16|seed_0;seed_11|seed_20;seed_15|seed_21;seed_2|seed_0;seed_21|seed_22;seed_20|seed_16;seed_18,14,0.15555555555555556,0.05185185185185184
RotatE,FB15k237,RotatE_FB15k237,first,20,10,3,1,10,30,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_20;seed_15;seed_12|seed_11;seed_22;seed_25|seed_0;seed_20;seed_10|seed_21;seed_0;seed_16|seed_22;seed_17;seed_11|seed_16;seed_11;seed_15|seed_18;seed_0;seed_2|seed_0;seed_26;seed_21|seed_25;seed_0;seed_20|seed_20;seed_14;seed_18,15,0.5555555555555556,0.11777777777777781
RotatE,FB15k237,RotatE_FB15k237,first,20,10,4,1,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_20;seed_15;seed_11;seed_12|seed_22;seed_0;seed_2;seed_25|seed_21;seed_0;seed_22;seed_10|seed_17;seed_15;seed_11;seed_16|seed_19;seed_0;seed_25;seed_11|seed_0;seed_25;seed_26;seed_15|seed_20;seed_14;seed_21;seed_2|seed_0;seed_24;seed_15;seed_21|seed_22;seed_23;seed_15;seed_20|seed_2;seed_15;seed_25;seed_18,18,1.0222222222222221,0.1566137566137567
RotatE,FB15k237,RotatE_FB15k237,first,20,10,5,1,10,50,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_20;seed_15;seed_11;seed_23;seed_12|seed_0;seed_2;seed_20;seed_26;seed_25|seed_22;seed_17;seed_16;seed_12;seed_10|seed_19;seed_0;seed_25;seed_24;seed_16|seed_25;seed_0;seed_20;seed_15;seed_11|seed_21;seed_0;seed_24;seed_16;seed_15|seed_22;seed_23;seed_15;seed_19;seed_2|seed_15;seed_26;seed_22;seed_17;seed_21|seed_0;seed_21;seed_11;seed_13;seed_20|seed_17;seed_11;seed_19;seed_21;seed_18,18,1.288888888888889,0.15908289241622567
